time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange1,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
621.6,1800,100.6240292060368,1000,285.0262018523687,1246742.589020606,0.0499815000263801,24.97766494719857,1391.410469648911,800,283.894157273272,1119376.138799849,0.0495880642860696,24.78398335315916,1290.786440442874,0.4998150002638009,0.495880642860696,0.0002,0.0007262915235429954,0.0004024961168241471,-0.008983323233074714,-0.2056192472046128,-2.892193151637912e-10,1.637090463191271e-10,-1.127773430198431e-10,-6.526029716624748e-15,2.137179322403426e-15,-4.135580766728708e-15,0,0
624,1800,100.6266721067175,1000,285.0262157920566,1246719.81508091,0.04998052756738593,24.97717894370631,1391.411750018932,800,283.8941414259139,1119339.429822437,0.04958650938287466,24.78320627024073,1290.785077912215,0.4998052756738593,0.4958650938287466,0.0002,0.00072628062329772,0.0004025066884268699,-0.009469326725334071,-0.206396330123038,-2.037268131971359e-10,4.038156475871801e-10,4.474713932722807e-10,-5.936223734792634e-15,6.661338147750939e-15,9.71445146547012e-16,0,0
626.4,1800,100.6291597552502,1000,285.0262291510329,1246696.979016727,0.04997955505588658,24.97669291559702,1391.412977051183,800,283.8941267638913,1119302.84645876,0.04958495458500466,24.78242923710829,1290.783817295933,0.4997955505588658,0.4958495458500465,0.0002,0.0007262705383674656,0.0004025166390210006,-0.00995535483462362,-0.2071733632554817,-3.346940502524376e-10,3.819877747446299e-10,6.184563972055912e-11,-6.75327849197771e-15,2.248201624865942e-15,-4.246603069191224e-15,0,0
628.8,1800,100.6315020971626,1000,285.0262419633232,1246674.084468243,0.04997858249495896,24.97620686431331,1391.414153870784,800,283.8941132078803,1119266.380298144,0.04958339988540688,24.78165225042808,1290.782651773622,0.4997858249495896,0.4958339988540688,0.0002,0.0007262612141889731,0.0004025260083886506,-0.0104414061183391,-0.2079503499356896,-2.492015482857823e-10,6.548361852765083e-10,6.584741640836e-10,-5.473052566706826e-15,2.692290834716005e-15,-2.525757381022231e-15,0,0
631.2,1800,100.6337084297968,1000,285.0262542607743,1246651.134842547,0.04997760988748288,24.97572079120539,1391.415283402798,800,283.8941006837677,1119230.023482612,0.04958184527749209,24.78087530708542,1290.781574973001,0.4997760988748288,0.4958184527749209,0.0002,0.0007262525997840057,0.0004025348337191872,-0.01092747922626103,-0.208727293278347,-2.037268131971359e-10,2.91038304567337e-10,3.310560714453459e-10,-5.691627724679904e-15,3.719247132494274e-15,-1.748601263784622e-15,0,0
633.6,1800,100.6357874396394,1000,285.0262660731792,1246628.133326879,0.04997663723615232,24.97523469753635,1391.416368383643,800,283.8940891223517,1119193.768675158,0.04958029075510784,24.78009840417213,1290.780580944003,0.4997663723615232,0.4958029075510784,0.0002,0.0007262446475520246,0.0004025431497585578,-0.0114135728952931,-0.209504196191638,-6.184563972055912e-11,4.874891601502895e-10,4.401954356580973e-10,-5.525094270986131e-15,3.552713678800501e-15,-1.748601263784622e-15,0,0
636,1800,100.6377472127626,1000,285.0262774283111,1246605.08289256,0.04997566454347879,24.97474858448374,1391.417411364213,800,283.8940784592555,1119157.609050517,0.04957873631253082,24.77932153898287,1290.779664151451,0.4997566454347879,0.4957873631253082,0.0002,0.0007262373132116063,0.0004025509888510505,-0.01189968594790614,-0.2102810613809005,-2.837623469531536e-10,5.056790541857481e-10,2.291926648467779e-10,-1.058181320345852e-16,1.332267629550188e-15,1.415534356397075e-15,0,0
638.4,1800,100.6395953588305,1000,285.0262883523407,1246581.98633921,0.04997469181182868,24.97426245315701,1391.418414748255,800,283.8940686339312,1119121.538189702,0.04957718194437851,24.77854470897335,1290.778819389425,0.4997469181182868,0.4957718194437851,0.0002,0.0007262305551153967,0.0004025583814353221,-0.01238581727463739,-0.2110578913904249,-2.619344741106033e-10,4.729372449219227e-10,2.291926648467779e-10,-4.671610320805542e-15,6.411537967210279e-15,1.998401444325282e-15,0,0
640.8,1800,100.6413389842805,1000,285.0262988697452,1246558.846285359,0.04997371904341527,24.97377630459389,1391.419380783923,800,283.8940595898741,1119085.550102504,0.04957562764562783,24.77776791176921,1290.778041799642,0.4997371904341527,0.4957562764562783,0.0002,0.0007262243343971386,0.0004025653559371221,-0.01287196583776051,-0.2118346885945641,-6.348273018375039e-10,7.421476766467094e-10,1.164153218269348e-10,-4.033232081646076e-15,5.717648576819556e-15,1.942890293094024e-15,0,0
643.2,1800,100.6429847157199,1000,285.0263090033869,1246535.665176758,0.0499727462403058,24.97329013976361,1391.42031157109,800,283.8940512744354,1119049.639207654,0.04957407341159868,24.77699114515821,1290.77732685537,0.499727462403058,0.4957407341159867,0.0002,0.0007262186148429609,0.0004025719388628795,-0.01335813066804192,-0.2126114552055576,-2.564775058999658e-10,7.530616130679846e-10,2.801243681460619e-10,-2.42861286636753e-17,6.772360450213455e-15,6.994405055138486e-15,0,0
645.6,1800,100.6445387995541,1000,285.0263187748468,1246512.44532206,0.04997177340445162,24.97280395958106,1391.421209091964,800,283.8940436380198,1119013.800247899,0.04957251923788265,24.77621440705655,1290.77667029241,0.4997177340445162,0.4957251923788265,0.0002,0.0007262133623392765,0.0004025781551982163,-0.01384431085058679,-0.213388193307221,-8.36735125631094e-11,5.748006515204906e-10,4.94765117764473e-10,-2.751271432899216e-15,7.299716386910404e-15,4.773959005888173e-15,0,0
648,1800,100.6460070143244,1000,285.0263282041326,1246489.188861501,0.0499708005376618,24.97231776489442,1391.422075184185,800,283.8940366347919,1118978.028364543,0.04957096512040554,24.77543769553838,1290.776068169861,0.499708005376618,0.4957096512040554,0.0002,0.0007262085453588842,0.0004025840280572975,-0.01433050553722381,-0.2141649048253882,-4.074536263942719e-10,7.09405867382884e-10,3.128661774098873e-10,-6.938893903907228e-17,8.382183835919932e-15,8.493206138382448e-15,0,0
650.4,1800,100.6473948040884,1000,285.026337310123,1246465.897814675,0.04996982764164333,24.97183155650403,1391.422911581749,800,283.8940302216011,1118942.318983729,0.04956941105533202,24.77466100879078,1290.77551677766,0.4996982764164333,0.4956941105533202,0.0002,0.0007262041342212833,0.0004025895792163537,-0.01481671392761541,-0.2149415915729946,-1.564330887049437e-10,5.238689482212067e-10,1.455191522836685e-10,-1.668803983889688e-15,4.829470157119431e-15,3.413935800722356e-15,0,0
652.8,1800,100.6487072330808,1000,285.026346110418,1246442.574064236,0.04996885471798748,24.97134533515597,1391.423719901234,800,283.8940243583487,1118906.667855206,0.0495678570390981,24.77388434512908,1290.775012668153,0.4996885471798748,0.495678570390981,0.0002,0.0007262001013452227,0.0004025948289323232,-0.0153029352756775,-0.2157182552346946,-4.765752237290144e-10,5.929905455559492e-10,1.2732925824821e-10,-1.882174971434836e-15,4.218847493575595e-15,2.498001805406602e-15,0,0
655.2,1800,100.6499490509093,1000,285.0263546215568,1246419.219379349,0.04996788176818964,24.97085910155133,1391.424501661658,800,283.8940190074612,1118871.070996521,0.04956630306836438,24.77310770297477,1290.774552610749,0.4996788176818963,0.4956630306836438,0.0002,0.0007261964208859899,0.0004025997962036372,-0.01578916888031401,-0.2164948973890013,-3.656168701127172e-10,5.675246939063072e-10,-1.818989403545856e-11,-4.315992008230296e-15,5.079270337660091e-15,9.436895709313831e-16,0,0
657.6,1800,100.6511246835203,1000,285.026362858986,1246395.835412455,0.04996690879364649,24.97037285634498,1391.425258281849,800,283.8940141339622,1118835.524700717,0.04956474914002244,24.77233108085854,1290.774133598328,0.4996690879364649,0.4956474914002244,0.0002,0.0007261930687866278,0.000402604498734081,-0.01627541408667099,-0.2172715195052284,-2.091837814077735e-10,4.94765117764473e-10,2.946762833744287e-10,1.252470349655255e-15,5.773159728050814e-15,7.244205235679146e-15,0,0
660,1800,100.652238279418,1000,285.0263708372171,1246372.423715755,0.04996593579566997,24.969886600152,1391.42599109467,800,283.8940097051044,1118800.025497088,0.04956319525116201,24.77155447740472,1290.773752815252,0.4996593579566997,0.4956319525116201,0.0002,0.0007261900225220178,0.0004026089531176722,-0.01676167027964581,-0.218048122959047,-3.819877747446299e-11,5.020410753786564e-10,4.765752237290144e-10,9.749145934989656e-16,2.747801985947262e-15,3.941291737419306e-15,0,0
662.4,1800,100.6532937272491,1000,285.0263785698842,1246348.985747623,0.04996496277549279,24.96940033355035,1391.426701352351,800,283.8940056902244,1118764.570135907,0.04956164139905813,24.77077789132525,1290.773407625102,0.4996496277549279,0.4956164139905813,0.0002,0.0007261872610008141,0.0004026131749089964,-0.01724793688129722,-0.2188247090385254,-3.728928277269006e-10,4.69299266114831e-10,-1.200533006340265e-10,2.765149220707031e-15,3.885780586188048e-15,6.883382752675971e-15,0,0
664.8,1800,100.6542946329305,1000,285.0263860696663,1246325.522864401,0.04996398973426128,24.96891405707751,1391.4273902195,800,283.8940020609273,1118729.155608025,0.0495600875811875,24.77000132142739,1290.773095586569,0.4996398973426128,0.495600875811875,0.0002,0.0007261847646925525,0.0004026171785317219,-0.01773421335413872,-0.2196012789363841,-4.292814992368221e-10,4.256435204297304e-10,1.455191522836685e-11,-2.605554660917164e-15,5.856426454897701e-15,3.469446951953614e-15,0,0
667.2,1800,100.6552443921319,1000,285.0263933485324,1246302.036346317,0.0499630166730576,24.96842777124083,1391.428058795436,800,283.8939987905048,1118693.779083095,0.04955853379517684,24.7692247665893,1290.772814403304,0.499630166730576,0.4955853379517684,0.0002,0.00072618251522643,0.0004026209775685274,-0.01822049919082147,-0.2203778337744673,-6.111804395914078e-10,5.566107574850321e-10,-4.001776687800884e-11,2.740863092043355e-16,9.048317650695026e-15,9.520162436160717e-15,0,0
669.6,1800,100.6561461961478,1000,285.0264004177594,1246278.527399614,0.04996204359290124,24.9679414765183,1391.428708115958,800,283.893995853887,1118658.437904545,0.04955698003879853,24.76844822575802,1290.77256191981,0.4996204359290124,0.4955698003879853,0.0002,0.0007261804953584833,0.0004026245847845912,-0.01870679391334562,-0.2211543746057458,-5.547917680814862e-10,4.038156475871801e-10,9.458744898438454e-11,-3.122502256758253e-17,6.494804694057166e-15,6.661338147750939e-15,0,0
672,1800,100.6570030129253,1000,285.0264072878701,1246254.997149839,0.04996107049474351,24.96745517335597,1391.42933914753,800,283.8939932277946,1118623.129605611,0.04955542630998416,24.76767169795583,1290.772336134605,0.4996107049474351,0.4955542630998416,0.0002,0.0007261786890768398,0.0004026280120517013,-0.01919309707567862,-0.2219309024079408,-3.092281986027956e-10,6.584741640836e-10,6.002665031701326e-10,-3.025357742103552e-15,5.88418203051333e-15,3.05311331771918e-15,0,0
674.4,1800,100.6578176059027,1000,285.0264139686951,1246231.446648537,0.04996009737947326,24.96696886217054,1391.429952793152,800,283.8939908905892,1118587.851893421,0.04955387260681115,24.76689518227391,1290.77213518725,0.4996009737947326,0.4955387260681114,0.0002,0.0007261770814979972,0.0004026312704236106,-0.01967940826110848,-0.2227074180898576,-4.511093720793724e-10,5.275069270282984e-10,3.237801138311625e-10,-8.257283745649602e-16,3.358424649491099e-15,2.692290834716005e-15,0,0
676.8,1800,100.6585926138875,1000,285.0264204696408,1246207.876901855,0.04995912424794081,24.96648254336072,1391.430549916759,800,283.8939888216274,1118552.602580785,0.04955231892744544,24.76611867784537,1290.771957302872,0.4995912424794081,0.4955231892744544,0.0002,0.0007261756584229733,0.0004026343704555502,-0.02016572707093189,-0.2234839225183975,-3.510649548843503e-10,4.583853296935558e-10,-1.127773430198431e-10,-3.12944115066216e-15,1.090794121694216e-14,7.91033905045424e-15,0,0
679.2,1800,100.6593304592877,1000,285.0264267993825,1246184.288837737,0.04995815110093053,24.96599621729423,1391.431131315188,800,283.8939870020025,1118517.379664455,0.04955076527020735,24.76534218387619,1290.7718008559,0.4995815110093053,0.4955076527020734,0.0002,0.0007261744068472017,0.0004026373218371509,-0.02065205313742169,-0.2242604164875814,-8.913048077374697e-11,6.693881005048752e-10,3.601599019020796e-10,-3.486794186713382e-15,9.353628982466944e-15,6.022959908591474e-15,0,0
681.6,1800,100.6600333689835,1000,285.0264329659342,1246160.683313405,0.0499571779391669,24.96550988431076,1391.431697724525,800,283.8939854143754,1118482.18130731,0.04954921163355635,24.76456569963821,1290.771664355542,0.4995717793916689,0.4954921163355634,0.0002,0.0007261733148443345,0.0004026401334759339,-0.0211383861208887,-0.2250369007255593,-5.093170329928398e-10,4.474713932722807e-10,-4.729372449219227e-11,-6.366435156834882e-15,2.220446049250313e-15,-3.969047313034935e-15,0,0
684,1800,100.6607035011423,1000,285.0264389770733,1246137.061160713,0.049956204763353,24.96502354473996,1391.432249859127,800,283.893984041953,1118447.005730297,0.04954765801600079,24.76378922442632,1290.771546357985,0.49956204763353,0.4954765801600079,0.0002,0.0007261723708638783,0.0004026428140045691,-0.02162472569168727,-0.2258133759374488,-3.401510184630752e-10,3.528839442878962e-10,2.546585164964199e-10,-5.592748486549226e-15,8.909539772616881e-15,3.497202527569243e-15,0,0
686.4,1800,100.6613428396111,1000,285.0264448399869,1246113.423148442,0.04995523157413864,24.96453719888647,1391.432788379092,800,283.8939828693391,1118411.851302294,0.04954610441617292,24.76301275759399,1290.771445539481,0.4995523157413864,0.4954610441617292,0.0002,0.0007261715643158477,0.0004026453713584442,-0.02211107154517578,-0.2265898427697763,-1.546140993013978e-10,5.093170329928398e-10,5.966285243630409e-10,-3.611694276983712e-15,4.135580766728708e-15,6.38378239159465e-16,0,0
688.8,1800,100.6619532289844,1000,285.0264505613894,1246089.76999476,0.04995425837213077,24.96405084703488,1391.433313901197,800,283.8939818822531,1118376.716510435,0.04954455083280421,24.76223629854162,1290.771360672212,0.4995425837213076,0.4954455083280421,0.0002,0.0007261708853776981,0.0004026478129159377,-0.02259742339676762,-0.2273663018221512,-3.292370820418e-10,6.548361852765083e-10,3.383320290595293e-10,-3.608224830031759e-16,5.134781488891349e-15,4.912736883966318e-15,0,0
691.2,1800,100.6625364273107,1000,285.0264561476986,1246066.102386185,0.04995328515790964,24.96356448945722,1391.433827014881,800,283.8939810671026,1118341.599914988,0.04954299726468743,24.76145984669855,1290.77129058757,0.4995328515790963,0.4954299726468743,0.0002,0.0007261703247005589,0.0004026501457092426,-0.02308378097442798,-0.2281427536652174,-4.165485734120011e-10,5.056790541857481e-10,-1.309672370553017e-10,-3.37924133120282e-15,7.244205235679146e-15,4.052314039881821e-15,0,0
693.6,1800,100.6630940575837,1000,285.0264616048752,1246042.420960219,0.04995231193201405,24.96307812640612,1391.434328267608,800,283.8939804113786,1118306.500190719,0.04954144371071139,24.76068340153953,1290.771234210025,0.4995231193201405,0.4954144371071139,0.0002,0.0007261698736801972,0.000402652376230335,-0.02357014402553048,-0.2289191988242365,-2.546585164964199e-10,6.475602276623249e-10,4.001776687800884e-10,-4.413136522884997e-15,3.025357742103552e-15,-1.27675647831893e-15,0,0
696,1800,100.663627622356,1000,285.0264669384685,1246018.726310511,0.04995133869494573,24.96259175811681,1391.434818169137,800,283.893979903534,1118271.416114629,0.04953989016985062,24.75990696257984,1290.771190546781,0.4995133869494573,0.4953989016985061,0.0002,0.000726169524374247,0.000402654510489424,-0.02405651231483574,-0.2296956377839301,-4.129105946049094e-10,6.875779945403337e-10,5.20230969414115e-10,-3.063521658575041e-15,2.831068712794149e-15,-5.551115123125783e-17,0,0
698.4,1800,100.6641385655059,1000,285.0264721538265,1245995.019009078,0.04995036544718813,24.96210538481597,1391.435297210664,800,283.8939795324881,1118236.34651302,0.049538336641121,24.75913052935428,1290.771158645158,0.4995036544718813,0.4953833664112099,0.0002,0.0007261692691612643,0.0004026565542620237,-0.02454288561568063,-0.2304720710094905,-4.929461283609271e-10,6.293703336268663e-10,1.382431946694851e-10,-2.432082313319484e-15,3.469446951953614e-15,1.165734175856414e-15,0,0
700.8,1800,100.6646282179738,1000,285.0264772559133,1245971.299586834,0.04994939218918999,24.96161900671396,1391.435765848107,800,283.8939792880635,1118201.290307927,0.04953678312361867,24.75835410143561,1290.771137630133,0.4994939218918998,0.4953678312361867,0.0002,0.0007261691010410631,0.0004026585128718953,-0.02502926371769121,-0.23124849892816,-3.856257535517216e-10,5.384208634495735e-10,3.92901711165905e-10,-5.568462357885551e-15,7.077671781985373e-15,1.720845688168993e-15,0,0
703.2,1800,100.6650978136045,1000,285.0264822493604,1245947.56853927,0.04994841892137002,24.96113262400713,1391.436224506909,800,283.893979160858,1118166.246503601,0.0495352296165087,24.75757767842917,1290.771126693305,0.4994841892137002,0.495352296165087,0.0002,0.0007261690135464378,0.0004026603912544178,-0.02551564642451964,-0.2320249219346024,-3.656168701127172e-10,7.530616130679846e-10,4.038156475871801e-10,-3.507610868425104e-15,5.773159728050814e-15,2.386979502944087e-15,0,0
705.6,1800,100.6655485379522,1000,285.0264871386329,1245923.826343954,0.04994744564413192,24.96064623688471,1391.436673597188,800,283.8939791418522,1118131.214144824,0.04953367611899018,24.75680125995637,1290.771125059236,0.4994744564413192,0.4953367611899018,0.0002,0.0007261690004738847,0.0004026621941518088,-0.02600203354693775,-0.2328013404074021,-2.728484105318785e-10,7.09405867382884e-10,6.730260793119669e-10,-4.145989107584569e-15,4.718447854656915e-15,6.661338147750939e-16,0,0
708,1800,100.6659814827051,1000,285.0264919278749,1245900.073444239,0.04994647235785029,24.96015984552238,1391.437113499581,800,283.8939792227761,1118096.192355764,0.04953212263032872,24.75602484567008,1290.771132016876,0.4994647235785029,0.4953212263032872,0.0002,0.0007261690561350078,0.0004026639259308203,-0.02648842490926739,-0.2335777546936875,-1.637090463191271e-10,4.329194780439138e-10,4.365574568510056e-11,-6.630113125183357e-15,-2.775557561562891e-16,-6.772360450213455e-15,0,0
710.4,1800,100.6663976573875,1000,285.026496620951,1245876.310253378,0.04994549906287449,24.95967345008389,1391.437544569023,800,283.8939793960161,1118061.1803302,0.04953056914984838,24.75524843525079,1290.771146911635,0.4994549906287449,0.4953056914984838,0.0002,0.0007261691752930837,0.00040266559062955,-0.02697482034775334,-0.234354165112979,-3.838067641481757e-10,6.693881005048752e-10,6.548361852765083e-11,-3.403527459866496e-15,3.025357742103552e-15,-3.33066907387547e-16,0,0
712.8,1800,100.6667980356085,1000,285.0265012215983,1245852.537171206,0.04994452575954232,24.95918705072767,1391.437967148799,800,283.8939796542411,1118026.177291773,0.0495290156768982,24.75447202839079,1290.77116911319,0.4994452575954232,0.495290156768982,0.0002,0.0007261693529055228,0.000402667192142434,-0.02746121970398008,-0.2351305719729808,-2.91038304567337e-10,8.221832104027271e-10,2.983142621815205e-10,-1.016894901617604e-14,5.495603971894525e-15,-4.496403249731884e-15,0,0
715.2,1800,100.6671835134141,1000,285.026505733289,1245828.75456915,0.0499435524481678,24.95870064760089,1391.438381557822,800,283.8939799907383,1117991.182529746,0.04952746221088227,24.75369562480839,1290.771198044408,0.4994355244816779,0.4952746221088227,0.0002,0.0007261695843552606,0.0004026687340536564,-0.02794762283075514,-0.2359069755553769,-2.128217602148652e-10,5.165929906070232e-10,3.055902197957039e-10,-6.890321646579878e-15,8.354428260304303e-15,1.554312234475219e-15,0,0
717.6,1800,100.6675549201268,1000,285.0265101592668,1245804.962794146,0.04994257912904406,24.95821424084103,1391.438788094024,800,283.8939803993275,1117956.195389683,0.04952590875125185,24.75291922424423,1290.771233173897,0.4994257912904406,0.4952590875125185,0.0002,0.0007261698653911789,0.0004026702196805072,-0.02843402959062047,-0.2366833761195437,-3.728928277269006e-10,5.929905455559492e-10,2.182787284255028e-10,-2.862293735361732e-15,4.385380947269368e-15,1.665334536937735e-15,0,0
720,1800,100.6679130537434,1000,285.0265145026647,1245781.162181341,0.04994160580245437,24.95772783058086,1391.439187045155,800,283.8939808740737,1117921.215243215,0.0495243552974801,24.75214282644927,1290.771273991411,0.4994160580245436,0.495243552974801,0.0002,0.0007261701919312891,0.0004026716522149736,-0.02892043985078985,-0.2374597739145052,-2.273736754432321e-10,3.601599019020796e-10,1.309672370553017e-10,-6.79664657887713e-15,6.217248937900877e-15,-3.885780586188048e-16,0,0
722.4,1800,100.6682586499455,1000,285.0265187664008,1245757.353042951,0.04994063246866254,24.9572414169441,1391.439578679304,800,283.8939814095382,1117886.241514597,0.04952280184908429,24.75136643119532,1290.771320029358,0.4994063246866254,0.4952280184908429,0.0002,0.0007261705602348647,0.0004026730345997821,-0.02940685348754357,-0.2382361691684487,-1.764419721439481e-10,6.439222488552332e-10,6.984919309616089e-10,-7.320533068622126e-15,5.218048215738236e-15,-1.942890293094024e-15,0,0
724.8,1800,100.6685923903678,1000,285.0265229532082,1245733.535671298,0.04993965912791568,24.95675500004659,1391.43996324745,800,283.8939820007125,1117851.2736735,0.04952124840561981,24.75059003827223,1290.771370857082,0.4993965912791568,0.4952124840561981,0.0002,0.0007261709668566582,0.0004026743695614714,-0.02989327038505607,-0.2390125620915455,-3.201421350240707e-10,5.020410753786564e-10,1.891748979687691e-10,-2.723515857283587e-15,6.300515664747763e-15,3.663735981263017e-15,0,0
727.2,1800,100.6689149298199,1000,285.0265270657245,1245709.710348496,0.04993868578045213,24.95626858000008,1391.440340991855,800,283.8939826427981,1117816.311211966,0.04951969496666076,24.74981364747866,1290.771426062035,0.4993868578045213,0.4951969496666076,0.0002,0.0007261714084962805,0.0004026756597192798,-0.03037969043156252,-0.2397889528851103,-3.274180926382542e-10,5.820766091346741e-10,2.546585164964199e-10,-6.928485563051368e-15,5.551115123125783e-15,-1.27675647831893e-15,0,0
729.6,1800,100.6692268729732,1000,285.0265311064126,1245685.877338161,0.04993771242649472,24.95578215690904,1391.440712138766,800,283.8939833313934,1117781.353664167,0.04951814153181661,24.74903725863003,1290.771485265793,0.4993771242649472,0.4951814153181661,0.0002,0.0007261718821263439,0.000402676907491893,-0.03086611352260604,-0.2405653417337454,-4.43833414465189e-10,8.258211892098188e-10,3.856257535517216e-10,-1.053324094613117e-14,1.057487430955462e-14,1.665334536937735e-16,0,0
732,1800,100.6695287809682,1000,285.0265350775869,1245662.036887761,0.04993673906625258,24.95529573087152,1391.441076900767,800,283.8939840624447,1117746.400600818,0.04951658810072736,24.74826087155618,1290.771548119799,0.4993673906625258,0.4951658810072735,0.0002,0.000726172384958394,0.0004026781151238728,-0.03135253956013173,-0.2413417288075941,-5.238689482212067e-10,7.712515071034431e-10,4.874891601502895e-10,-8.666678485980128e-15,4.801714581503802e-15,-3.774758283725532e-15,0,0
734.4,1800,100.6698211925132,1000,285.0265389814798,1245638.189236165,0.04993576569992754,24.95480930198214,1391.441435482872,800,283.8939848320705,1117711.451611249,0.04951503467304883,24.74748448609439,1290.771614290359,0.4993576569992754,0.4951503467304883,0.0002,0.000726172914322873,0.0004026792847700526,-0.03183896844950596,-0.2421181142693847,-4.129105946049094e-10,6.075424607843161e-10,2.110027708113194e-10,-7.702172233337023e-15,7.938094626069869e-15,3.33066907387547e-16,0,0
736.8,1800,100.6701046054216,1000,285.0265428201822,1245614.334607083,0.04993479232770865,24.95432287032955,1391.441788077168,800,283.8939856367149,1117676.506319016,0.04951348124846532,24.74670810209546,1290.771683471747,0.4993479232770865,0.4951348124846531,0.0002,0.0007261734677739732,0.0004026804184216862,-0.03232540010209917,-0.2428944982683063,-3.856257535517216e-10,8.403731044381857e-10,2.328306436538696e-10,-1.258715354168771e-14,1.29618538124987e-14,4.440892098500626e-16,0,0
739.2,1800,100.6703794817281,1000,285.0265465956602,1245590.473210849,0.04993381894977367,24.95383643599708,1391.442134864205,800,283.893986473104,1117641.564377691,0.04951192782668643,24.74593171942212,1290.771755382477,0.4993381894977367,0.4951192782668643,0.0002,0.0007261740430598129,0.0004026815179269124,-0.0328118344345647,-0.2436708809416501,-1.982698449864984e-10,8.694769348949194e-10,9.167706593871117e-10,-9.492406860545088e-15,1.287858708565182e-14,3.497202527569243e-15,0,0
741.6,1800,100.6706462658319,1000,285.0265503098159,1245566.605250959,0.04993284556629454,24.95334999906536,1391.442476018714,800,283.8939873381016,1117606.625455313,0.04951037440743389,24.74515533794281,1290.771829752882,0.4993284556629454,0.4951037440743389,0.0002,0.000726174638023056,0.0004026825850633277,-0.03329827136628438,-0.2444472624209624,-4.511093720793724e-10,1.076841726899147e-09,4.001776687800884e-10,-3.996802888650564e-15,1.273980920757367e-14,8.826273045769994e-15,0,0
744,1800,100.6709053683453,1000,285.026553964433,1245542.730918288,0.04993187217743258,24.95286355960999,1391.442811704536,800,283.8939882288372,1117571.689248174,0.04950882099045303,24.74437895753718,1290.771906336191,0.4993187217743258,0.4950882099045302,0.0002,0.0007261752506895263,0.0004026836214733812,-0.03378471082165291,-0.2452236428265948,-4.038156475871801e-10,8.87666828930378e-10,4.802132025361061e-10,-1.23789867245705e-14,1.215694211964546e-14,-1.665334536937735e-16,0,0
746.4,1800,100.6711571701755,1000,285.0265575611912,1245518.850392554,0.04993089878333963,24.9523771177022,1391.443142075957,800,283.8939891426752,1117536.755477355,0.04950726757551004,24.74360257809469,1290.771984905782,0.4993089878333963,0.4950726757551004,0.0002,0.0007261758792462533,0.0004026846286807022,-0.03427115272944548,-0.2460000222690795,-5.165929906070232e-10,7.057678885757923e-10,1.964508555829525e-10,-1.064426324859369e-14,6.578071420904053e-15,-3.996802888650564e-15,0,0
748.8,1800,100.6714020384411,1000,285.0265611017201,1245494.963848005,0.04992992538416294,24.951890673411,1391.443467282592,800,283.8939900770854,1117501.823875208,0.04950571416238057,24.74282619950931,1290.772065244151,0.4992992538416294,0.4950571416238057,0.0002,0.0007261765219532044,0.0004026856081537644,-0.03475759702064352,-0.2467764008544648,-4.074536263942719e-10,9.204086381942034e-10,5.165929906070232e-10,-1.277450367709321e-14,6.911138328291599e-15,-5.773159728050814e-15,0,0
751.2,1800,100.671640312213,1000,285.0265645875484,1245471.071448388,0.04992895198004089,24.95140422680128,1391.443787464934,800,283.8939910297588,1117466.894197343,0.04950416075085974,24.74204982168418,1290.772147152721,0.4992895198004089,0.4950416075085974,0.0002,0.0007261771772217707,0.0004026865612488518,-0.03524404363036382,-0.2475527786795944,-3.892637323588133e-10,9.022187441587448e-10,7.494236342608929e-10,-7.452372052796363e-15,1.024180740216707e-14,2.831068712794149e-15,0,0
753.6,1800,100.6718723062688,1000,285.0265680201205,1245447.173348193,0.04992797857110399,24.95091777793423,1391.444102755625,800,283.8939919985764,1117431.966219692,0.04950260734075969,24.74127344453051,1290.772230449356,0.4992797857110399,0.4950260734075969,0.0002,0.0007261778435948508,0.0004026874892250753,-0.035730492497418,-0.248329155833261,-3.255991032347083e-10,1.076841726899147e-09,9.822542779147625e-10,-9.8879238130678e-15,9.18709552877317e-15,-5.551115123125783e-16,0,0
756,1800,100.6720983239434,1000,285.0265714008381,1245423.26969735,0.04992700515747897,24.95043132686925,1391.444413283392,800,283.8939929815078,1117397.039727357,0.04950105393190029,24.74049706796316,1290.772314959449,0.4992700515747897,0.4950105393190029,0.0002,0.0007261785196755881,0.0004026883932957735,-0.03621694356240113,-0.2491055324006126,-1.418811734765768e-10,9.567884262651205e-10,5.820766091346741e-10,-1.09426356864617e-14,8.493206138382448e-15,-2.331468351712829e-15,0,0
758.4,1800,100.6723186458378,1000,285.026574731021,1245399.360637146,0.04992603173928516,24.94994487366231,1391.444719169474,800,283.893993976699,1117362.114524321,0.04949950052411721,24.73972069190446,1290.772400523636,0.4992603173928515,0.4949950052411721,0.0002,0.0007261792041890876,0.0004026892745833511,-0.0367033967693402,-0.2498819084593116,-3.965396899729967e-10,7.457856554538012e-10,3.41970007866621e-10,-9.804657086220914e-15,1.226796442210798e-14,2.498001805406602e-15,0,0
