time,Q_total,dp_series,eva1.Qb_flow,eva1.T,eva1.U,eva1.level,eva1.m,eva1.p,eva2.Qb_flow,eva2.T,eva2.U,eva2.level,eva2.m,eva2.p,liquidFraction1,liquidFraction2,m_feed,m_out,m_series,massChange2,r_energy1,r_energy2,r_energyTotal,r_mass1,r_mass2,r_massTotal,r_seriesEnergy,r_seriesMass
300.0000000006015,2200,101.7084484044003,1400,285.0470433214412,1249205.437321986,0.04999280309936881,24.9832551873679,1393.325931267856,800,283.9038202407264,1125097.849793768,0.04979709595650372,24.88843138828242,1291.617482863456,0.4999280309936881,0.4979709595650371,0.0004,0.0007329398629076476,0.0004068337936176012,-0.1011712120813471,-3.183231456205249e-10,5.711626727133989e-10,4.001776687800884e-11,-6.194697532713178e-15,-3.885780586188048e-16,-6.494804694057166e-15,0,0
302.4,2200,102.5172303538548,1400,285.055786409032,1250120.654546179,0.04999281141262756,24.98323487825195,1394.130166294956,800,283.9037673861628,1125057.165656693,0.04979553768198924,24.88765271090275,1291.612935941102,0.4999281141262756,0.4979553768198923,0.0004,0.0007329034875288125,0.000410068921415419,-0.1019498894610216,-1.00953911896795e-10,4.529283614829183e-10,3.747118171304464e-10,-3.563122019656362e-15,-2.720046410331634e-15,-6.203371150093062e-15,0,0
304.8,2200,103.2944576338125,1400,285.0643497868343,1251016.654534788,0.04999280353525304,24.98320695762099,1394.918266542686,800,283.9038937759896,1125035.541019574,0.04979399537950691,24.8868815825074,1291.623808908874,0.4999280353525304,0.4979399537950691,0.0004,0.0007329904712709886,0.00041317783053525,-0.1027210178563713,-1.791704562492669e-10,4.620233085006475e-10,3.092281986027956e-10,-4.809954518014692e-15,-8.187894806610529e-15,-1.292022044907526e-14,0,0
307.2,2200,104.0419265123405,1400,285.0727404077797,1251894.180040251,0.04999278009239405,24.98317171986665,1395.690847867104,800,283.9041856851381,1125031.514750927,0.04979246782374327,24.8861174239229,1291.648921354764,0.4999278009239405,0.4979246782374326,0.0004,0.0007331913708381107,0.0004161677060493621,-0.10348517644087,-2.66481947619468e-10,1.038642949424684e-09,8.003553375601768e-10,-3.435186163303072e-15,-3.858025010572419e-15,-7.216449660063518e-15,0,0
309.6,2200,104.7613183917899,1400,285.0809648255364,1252753.931187722,0.04999274167334813,24.98312944248,1396.448491053986,800,283.904630311898,1125043.724101245,0.04979095387194931,24.88535969497869,1291.687172662196,0.4999274167334813,0.4979095387194931,0.0004,0.0007334973812975713,0.0004190452735671597,-0.1042429053850817,-3.80168785341084e-10,8.858478395268321e-10,5.311449058353901e-10,-8.991071775987791e-15,-7.299716386910404e-15,-1.620925615952729e-14,0,0
312,2200,105.4542087614955,1400,285.0890292254001,1253596.568772055,0.04999268883433351,24.98308038735906,1397.191744519811,800,283.9052157063718,1125070.897074672,0.04978945245753016,24.88460789148311,1291.737535758316,0.4999268883433351,0.4978945245753015,0.0004,0.0007339002860665278,0.0004218168350459818,-0.1049947088806569,-5.311449058353901e-10,1.065927790477872e-09,7.930793799459934e-10,-6.062858548538941e-15,-7.702172233337023e-15,-1.369737656631287e-14,0,0
314.4,2200,106.1220738113775,1400,285.0969394465588,1254422.7166331,0.04999262210048284,24.98302480175067,1397.921126232092,800,283.9059307168453,1125111.846707626,0.04978796258523552,24.88386154295507,1291.799052420715,0.4999262210048284,0.4978796258523552,0.0004,0.0007343924193657167,0.00042448829524551,-0.1057410574087037,-3.36058292305097e-10,8.785718819126487e-10,3.310560714453459e-10,-2.407796184655808e-15,-8.409939411535561e-15,-1.072752997544058e-14,0,0
316.8,2200,106.7662969346964,1400,285.1047010041482,1255232.964009134,0.0499925419678199,24.98296291918383,1398.637125622372,800,283.9067649371937,1125165.465460175,0.04978648332644696,24.88312021040039,1291.870828687676,0.499925419678199,0.4978648332644696,0.0004,0.0007349666295014084,0.0004270651877387854,-0.1064823899633822,-4.37012204201892e-10,9.858922567218542e-10,5.748006515204906e-10,7.650130529057719e-16,-1.133815263898441e-14,-1.049160758270773e-14,0,0
319.2,2200,107.3881747513169,1400,285.1123191097047,1256027.867719489,0.04999244890509316,24.98289496033511,1399.340205362756,800,283.9077086581324,1125230.720017327,0.04978501381481023,24.88238348425078,1291.952030611439,0.4999244890509315,0.4978501381481023,0.0004,0.0007356162448915146,0.0004295526990052676,-0.1072191161129936,-5.469473762786947e-10,9.476934792473912e-10,4.256435204297304e-10,-3.764349942869671e-15,-7.147060721024445e-15,-1.083855227790309e-14,0,0
321.6,2200,107.9889226688404,1400,285.1197986900436,1256807.95417905,0.04999234335546804,24.98282113382758,1400.030803006649,800,283.9087528221413,1125306.646482812,0.04978355324219846,24.88165098245826,1292.041880337808,0.4999234335546804,0.4978355324219845,0.0004,0.000736335042702467,0.0004319556906753614,-0.1079516179055098,-5.038316430727718e-10,9.804352885112166e-10,5.020410753786564e-10,2.139781407617392e-15,-6.480926906249351e-15,-4.260480856999038e-15,0,0
324,2200,108.5696800745486,1400,285.1271444049129,1257573.721282538,0.04999222573811028,24.98274163697783,1400.709332526068,800,283.9098889813756,1125392.345891941,0.04978210085494396,24.88092234871624,1292.139652451519,0.4999222573811027,0.4978210085494396,0.0004,0.0007371172196121534,0.0004342787202981944,-0.1086802516475309,-4.357616489869542e-10,1.342414179816842e-09,9.331415640190244e-10,-2.490195549764707e-15,-5.384581669432009e-15,-7.813194535799539e-15,0,0
326.4,2200,109.1315152889435,1400,285.1343606638661,1258325.640205396,0.04999209644969955,24.98265665651018,1401.376185784788,800,283.911109257518,1125486.979931863,0.04978065595024496,24.8801972507627,1292.244670495845,0.4999209644969955,0.4978065595024496,0.0004,0.000737957363966756,0.0004365260611557741,-0.1094053496010687,-7.562448445241898e-10,1.020453055389225e-09,2.928572939708829e-10,1.301909968720594e-15,-4.551914400963142e-15,-3.150257832373882e-15,0,0
328.8,2200,109.6754301515459,1400,285.1414516418844,1259064.157071092,0.04999195586583108,24.98256636921768,1402.031733903506,800,283.9124063045788,1125589.766976272,0.04977921787283698,24.87947537880813,1292.35630375196,0.4999195586583108,0.4977921787283698,0.0004,0.0007388504300156782,0.0004387017206061837,-0.1101272215556399,-6.202753866091371e-10,9.713403414934874e-10,6.111804395914078e-10,-4.753142324176451e-16,-5.065392549852277e-15,-5.440092820663267e-15,0,0
331.2,2200,110.202364288092,1400,285.1484212939243,1259789.694504418,0.04999180434232146,24.98247094257804,1402.676328532786,800,283.9137732742656,1125699.978395149,0.04977778601189548,24.87875644407245,1292.473964244694,0.4999180434232146,0.4977778601189548,0.0004,0.0007397917139575493,0.0004408094571523679,-0.1108461562913234,-5.102265276946127e-10,8.985807653516531e-10,4.165485734120011e-10,3.454701802407811e-15,-9.756084828893563e-15,-6.231126725708691e-15,0,0
333.6,2200,110.7131990992186,1400,285.155273368538,1260502.653085219,0.04999164221643088,24.98237053533002,1403.310303046473,800,283.915203783622,1125816.935105138,0.04977635979814086,24.87804017741738,1292.597103947254,0.4999164221643088,0.4977635979814086,0.0004,0.000740776831578034,0.0004428527963968745,-0.1115624229463954,-3.874447429552674e-10,8.11269273981452e-10,2.164597390219569e-10,5.304784389537076e-15,-1.121325254871408e-14,-5.814793091474257e-15,0,0
336,2200,111.2087615143721,1400,285.1620114206945,1261203.412717291,0.04999146980801457,24.98226529801618,1403.933973666724,800,283.9166918845513,1125940.004323045,0.04977493870111453,24.87732632805931,1292.725212152352,0.4999146980801457,0.4977493870111452,0.0004,0.0007418016972188125,0.0004448350460574884,-0.1122762723044595,-4.411049303598702e-10,8.385541150346398e-10,6.530171958729625e-10,1.824929096727601e-15,-4.135580766728708e-15,-2.234323837058128e-15,0,0
338.4,2200,111.6898274755513,1400,285.1686388236944,1261892.333900367,0.04999128742059243,24.98215537348721,1404.547640510717,800,283.918232035546,1126068.596552736,0.04977352222665078,24.87661466237472,1292.857813035166,0.4999128742059243,0.4977352222665077,0.0004,0.0007428625042813255,0.0004467593099022051,-0.1129879379890468,-5.57520252186805e-10,9.658833732828498e-10,2.000888343900442e-10,2.593411596585327e-15,-7.41073868937292e-15,-4.73232564246473e-15,0,0
340.8,2200,112.1571252177891,1400,285.175158780391,1262569.75892836,0.04999109534235707,24.98204089737697,1405.151588577683,800,283.919819075052,1126202.16274786,0.04977210991449687,24.87590496277534,1292.994463359894,0.4999109534235706,0.4977210991449686,0.0004,0.0007439557068791509,0.0004486285008711566,-0.1136976375884302,-4.501998773775995e-10,9.913492249324918e-10,3.328750608488917e-10,5.377642775528102e-15,-7.896461262646426e-15,-2.42861286636753e-15,0,0
343.2,2200,112.6113383194784,1400,285.1815743336377,1263236.013004673,0.04999089384711206,24.98192199854468,1405.746088668829,800,283.9214481967102,1126340.191673965,0.04977070133610013,24.87519702666229,1293.134750349351,0.4999089384711206,0.4977070133610013,0.0004,0.0007450780027948058,0.0004504453532779134,-0.1144055737014824,-1.755324774421751e-10,7.894414011389017e-10,8.676579454913735e-10,6.094950932844512e-15,-6.453171330633722e-15,-2.636779683484747e-16,0,0
345.6,2200,113.0531085623961,1400,285.1878883760889,1263891.405288839,0.04999068319515258,24.98179879948993,1406.33139825123,800,283.9231149261388,1126482.207435297,0.04976929609253394,24.87449066544558,1293.278289688833,0.4999068319515258,0.4976929609253394,0.0004,0.0007462263175106673,0.0004522124342495844,-0.1151119349181862,-2.710294211283326e-10,1.011358108371496e-09,9.958966984413564e-10,6.728992363314035e-15,-5.856426454897701e-15,9.575673587391975e-16,0,0
348,2200,113.48303860642,1400,285.1941036593711,1264536.229875946,0.04999046363408959,24.9816714167409,1406.907762267286,800,283.9248150992263,1126627.76716253,0.04976789381255815,24.87378570362743,1293.424723660866,0.4999046363408959,0.4976789381255814,0.0004,0.0007473977892869298,0.00045393215442568,-0.1158168967363444,-4.429239197634161e-10,1.231455826200545e-09,8.103597792796791e-10,1.198433713378577e-14,-6.25888230132432e-15,5.814793091474257e-15,0,0
350.4,2200,113.9016944943319,1400,285.2002228026815,1265170.766714602,0.04999023539962232,24.98153996121834,1407.47541389409,800,283.9265448418028,1126776.458847619,0.04976649415080392,24.87308197794381,1293.573719399758,0.4999023539962231,0.4976649415080392,0.0004,0.0007485897551980651,0.0004556067779773275,-0.1165206224199657,-6.366462912410498e-11,9.258656064048409e-10,1.115949999075383e-09,7.044712035941814e-15,-6.564193633096238e-15,5.689893001203927e-16,0,0
352.8,2200,114.3096079876559,1400,285.2062483008081,1265795.282463715,0.04998999871625939,24.98140453857524,1408.034575252631,800,283.9283005506877,1126927.899325122,0.04976509678608053,24.87237933656419,1293.724967264975,0.4998999871625939,0.4976509678608053,0.0004,0.0007497997381197984,0.0004572384319506236,-0.1172232637995805,-2.419255906715989e-10,1.29512045532465e-09,1.308762875851244e-09,1.096605445338739e-14,-7.424616477180734e-15,3.608224830031759e-15,0,0
355.2,2200,114.7072787549564,1400,285.2121825316518,1266410.031295687,0.04998975379799502,24.98126524951521,1408.585458073404,800,283.9300788759388,1127081.73238175,0.04976370141979081,24.87167763834206,1293.878179318448,0.4998975379799502,0.4976370141979081,0.0004,0.0007510254345475805,0.0004588291150198256,-0.1179249620217107,-2.746673999354243e-10,1.235093805007637e-09,9.854375093709677e-10,9.170615655751391e-15,-9.353628982466944e-15,-8.326672684688674e-17,0,0
357.6,2200,115.095176420788,1400,285.2180277632743,1267015.255649015,0.04998950084894234,24.98112219009089,1409.128264320563,800,283.9318767042344,1127237.626986889,0.04976230777444719,24.87097675211339,1294.033087899775,0.4998950084894234,0.4976230777444718,0.0004,0.0007522647031982014,0.000460380705683152,-0.1186258482503781,-2.728484105318785e-10,1.251464709639549e-09,1.004991645459086e-09,9.358833152894874e-15,-9.978129433818594e-15,-5.551115123125783e-16,0,0
360,2200,115.4737424818181,1400,285.2237861604934,1267611.186932828,0.04998924006392669,24.9809754519832,1409.663186776617,800,283.9336911433397,1127395.275638026,0.04976091559228473,24.8702765560407,1294.189444294799,0.4998924006392669,0.4976091559228473,0.0004,0.0007535155543583932,0.0004618949699272725,-0.1193260443230706,-4.783942131325603e-10,1.024091034196317e-09,3.371951606823131e-10,1.697426921243306e-15,-1.53627111032506e-14,-1.357247647604254e-14,0,0
362.4,2200,115.8433920969935,1400,285.229459791048,1268198.046185442,0.04998897162904013,24.98082512276249,1410.190409589287,800,283.9355195075958,1127554.392816039,0.04975952463396617,24.86957693700067,1294.347017492294,0.4998897162904012,0.4975952463396617,0.0004,0.0007547761399383507,0.000463373568387974,-0.1200256633631049,1.091393642127514e-10,1.271473593078554e-09,1.404259819537401e-09,3.644654023027272e-15,-9.436895709313831e-15,-5.717648576819556e-15,0,0
364.8,2200,116.2045157629013,1400,285.2350506313771,1268776.044691299,0.0499886957221607,24.98067128613299,1410.71010878451,800,283.9373593043485,1127714.713539865,0.04975813467737018,24.86887779001109,1294.505593021609,0.499886957221607,0.4975813467737017,0.0004,0.0007560447441728701,0.0004648180630516053,-0.1207248103526766,-6.293703336268663e-10,1.358785084448755e-09,7.538005775131751e-10,5.375040690314137e-15,-9.117706589734098e-15,-3.691491556878645e-15,0,0
367.2,2200,116.5574808845229,1400,285.2405605720369,1269345.384559864,0.04998841251344013,24.98051402216241,1411.222452747598,800,283.9392082212256,1127875.992012043,0.04975674551645612,24.868179017694,1294.664971863075,0.4998841251344013,0.4975674551645612,0.0004,0.0007573197749046031,0.0004662299235380915,-0.1214235826697738,-3.437889972701669e-10,9.258656064048409e-10,6.059508450562134e-10,3.361026734705064e-15,-1.323940956865499e-14,-9.769962616701378e-15,0,0
369.6,2200,116.9026332420585,1400,285.2459914227672,1269906.259266668,0.0499881221657594,24.98035340749637,1411.72760267374,800,283.9410641142647,1128038.000354552,0.04975535696020432,24.86748052977442,1294.824969431681,0.4998812216575939,0.4975535696020432,0.0004,0.0007585997554534478,0.0004676105329682341,-0.1221220705893522,-1.437001628801227e-10,1.005901140160859e-09,1.118451109505259e-09,6.19383017097519e-15,-1.042221864366866e-14,-4.163336342344337e-15,0,0
372,2200,117.2402983633369,1400,285.2513449172357,1270458.85415997,0.04998782483515531,24.98018951555922,1412.2257129898,800,283.9429249968083,1128200.527426692,0.04975396883162513,24.86678224261177,1294.985414626463,0.4998782483515531,0.4975396883162512,0.0004,0.0007598833170117013,0.0004689611934533477,-0.1228203577520048,-2.164597390219569e-10,1.149601303040981e-09,9.545146895106882e-10,5.529431079676073e-15,-1.307287611496122e-14,-7.466249840604178e-15,0,0
374.4,2200,117.5707828070463,1400,285.2566227174752,1271003.346935042,0.04998752067122017,24.98002241674213,1412.716931749393,800,283.9447890291252,1128363.377720174,0.04975258096683292,24.86608407876183,1295.146148942347,0.4998752067122017,0.4975258096683292,0.0004,0.0007611691915387745,0.0004702831312281851,-0.1235185216019374,-3.710738383233547e-10,1.313310349360108e-09,7.307789928745478e-10,7.49747486317176e-15,-5.093148125467906e-15,2.442490654175344e-15,0,0
376.8,2200,117.8943753679055,1400,285.2618264180596,1271539.908079891,0.04998720981747706,24.97985217857968,1413.201401004506,800,283.9466545086711,1128526.37032228,0.04975119321417693,24.8653859665657,1295.3070256366,0.4998720981747706,0.4975119321417693,0.0004,0.0007624562050928034,0.0004715775014716219,-0.1242166337980741,-1.527951098978519e-10,1.171429175883532e-09,1.037278707372025e-09,9.591286098675766e-15,-8.534839501805891e-15,1.082467449009528e-15,0,0
379.2,2200,118.2113481993736,1400,285.2669575499934,1272068.701291071,0.04998689241173012,24.97967886591476,1413.679257152231,800,283.9485198610191,1128689.337950312,0.04974980543343208,24.86468783976702,1295.467908952858,0.4998689241173012,0.4974980543343208,0.0004,0.0007637432716228632,0.0004728453927974942,-0.1249147605967558,-2.382876118645072e-10,1.26419763546437e-09,1.284206518903375e-09,7.54084295007118e-15,-5.315192730392937e-15,2.220446049250313e-15,0,0
381.6,2200,118.5219578665781,1400,285.2720175843676,1272589.883863871,0.04998656858639324,24.97950254105323,1414.150631260385,800,283.9503836313593,1128852.12604706,0.0497484174950407,24.86398963715338,1295.628673393807,0.4998656858639324,0.497484174950407,0.0004,0.0007650293871504563,0.0004740878314663123,-0.1256129632103899,3.274180926382542e-11,8.767528925091028e-10,9.276845958083868e-10,3.210105792295082e-15,-5.578870698741412e-15,-2.359223927328458e-15,0,0
384,2200,118.8264463295852,1400,285.2770079357746,1273103.607057402,0.04998623846879773,24.97932326390862,1414.615649372138,800,283.9522444765658,1129014.591936041,0.04974702927940462,24.86329130222147,1295.789203042553,0.4998623846879772,0.4974702927940462,0.0004,0.0007663136243404205,0.0004753057853183409,-0.1263112981423014,-1.073203748092055e-10,1.04046193882823e-09,7.230482879094779e-10,4.686355470351344e-15,-8.520961713998076e-15,-3.802513859341161e-15,0,0
386.4,2200,119.125041867921,1400,285.2819299655221,1273610.016437932,0.04998590218148131,24.97914109213822,1415.074432792758,800,283.9541011577438,1129176.604028495,0.04974564067622048,24.86259278286267,1295.949390924837,0.4998590218148131,0.4974564067622048,0.0004,0.000767595127398692,0.0004765001674716841,-0.1270098175010972,-8.36735125631094e-11,8.36735125631094e-10,5.420588422566652e-10,-4.675079767757495e-16,-2.692290834716005e-15,-3.136380044566067e-15,0,0
388.8,2200,119.4179599406777,1400,285.2867849846325,1274109.252199,0.049985559842458,24.97895608127,1415.527098356968,800,283.9559525332998,1129338.041085624,0.04974425158386142,24.86189403107059,1296.10913841629,0.49985559842458,0.4974425158386142,0.0004,0.0007688731073303188,0.000477671839762711,-0.1277085692931763,-2.619344741106033e-10,9.586074156686664e-10,4.920366336591542e-10,-2.118097364167681e-15,-8.187894806610529e-15,-1.029731855339833e-14,0,0
391.2,2200,119.7054039939742,1400,285.2915742566545,1274601.449462138,0.04998521156547143,24.97876828482181,1415.973758680216,800,283.957797552441,1129498.791526957,0.04974286190879731,24.86119500266694,1296.268354686242,0.4998521156547143,0.497428619087973,0.0004,0.0007701468374899377,0.0004788216159758967,-0.1284075976968353,-4.656612873077393e-10,9.058567229658365e-10,4.638422979041934e-10,1.77635683940025e-15,-6.467049118441537e-15,-4.690692279041286e-15,0,0
393.6,2200,119.9875662145416,1400,285.2962990002974,1275086.738558078,0.04998485746023171,24.97857775441279,1416.414522393655,800,283.9596352491147,1129658.752785066,0.04974147156505397,24.86049565704563,1296.426956179113,0.4998485746023171,0.4974147156505397,0.0004,0.0007714156494329035,0.0004799502648581665,-0.129106943318142,-5.420588422566652e-10,4.856701707467437e-10,-2.701199264265597e-10,-3.09127723419067e-15,-7.41073868937292e-15,-1.051936315832336e-14,0,0
396,2200,120.2646282246596,1400,285.3009603918624,1275565.245286558,0.04998449763263436,24.97838453986644,1416.849494361214,800,283.9614647364222,1129817.830711162,0.04974008047371511,24.85979595693725,1296.584866136554,0.4998449763263436,0.497400804737151,0.0004,0.0007726789290924352,0.0004810585128986386,-0.129806643426523,-5.456968210637569e-10,8.731149137020111e-10,3.510649548843503e-10,-2.550043509685906e-16,-9.131584377541913e-15,-9.353628982466944e-15,0,0
398.4,2200,120.5367617611948,1400,285.3055595676182,1276037.091170147,0.04998413218497419,24.97818868931116,1417.278775891945,800,283.9632852011653,1129975.938994847,0.04973868856243581,24.85909586817898,1296.74201413075,0.4998413218497419,0.4973868856243581,0.0004,0.0007739361130460019,0.0004821470470447794,-0.1305067321847915,-4.729372449219227e-10,1.065927790477872e-09,6.148184183984995e-10,5.296110772157192e-15,-5.079270337660091e-15,1.942890293094024e-16,0,0
400.8,2200,120.8041293346337,1400,285.3100976261064,1276502.393700436,0.04998376121615273,24.97799024927788,1417.702464946605,800,283.9650958985636,1130132.998601998,0.04973729576497143,24.85839535949178,1296.898335611971,0.4998376121615273,0.4973729576497142,0.0004,0.0007751866848957688,0.0004832165173385347,-0.1312072408719942,-7.021299097687006e-10,1.164153218269348e-09,2.546585164964199e-10,-4.336808689942018e-16,-2.137179322403426e-15,-2.525757381022231e-15,0,0
403.2,2200,121.0668847018071,1400,285.3145756298223,1276961.266517671,0.04998338482182959,24.97778926477124,1418.120656286359,800,283.9668961484608,1130288.937370693,0.04973590202083897,24.8576944023202,1297.053771584552,0.4998338482182959,0.4973590202083897,0.0004,0.0007764301726764169,0.0004842675388072284,-0.1319081980435755,-7.821654435247183e-10,7.748894859105349e-10,2.510205376893282e-10,1.840541608011392e-15,-7.799316747991725e-15,-5.911937606128959e-15,0,0
405.6,2200,121.3251735118861,1400,285.3189946074692,1277413.819651656,0.04998300309462538,24.97758577936509,1418.533441675671,800,283.9686853301555,1130443.689461567,0.04973450727485651,24.85699297061453,1297.208268163785,0.4998300309462538,0.4973450727485651,0.0004,0.0007776661453102769,0.0004853006940475443,-0.1326096297492398,-3.819877747446299e-10,8.058123057708144e-10,4.456524038687348e-10,4.867634073590921e-15,-7.438494264988549e-15,-2.525757381022231e-15,0,0
408,2200,121.5791337765177,1400,285.3233555556262,1277860.159699782,0.04998261612427182,24.97737983527302,1418.940910030754,800,283.9704628786405,1130597.194957423,0.04973311147680737,24.85629104067206,1297.361776254236,0.4998261612427181,0.4973311147680737,0.0004,0.0007788942100338881,0.0004863165351060707,-0.1333115596917125,-6.657501216977835e-10,1.131411409005523e-09,4.911271389573812e-10,3.478120569333498e-15,-1.001976279724204e-14,-6.550315845288424e-15,0,0
410.4,2200,121.8288963017274,1400,285.3276594402823,1278300.389990977,0.04998222399774978,24.97717147341341,1419.343147556196,800,283.9722282811524,1130749.39949617,0.0497317145811326,24.85558859099157,1297.514251254469,0.4998222399774978,0.497317145811326,0.0004,0.0007801140100357516,0.0004873155852069094,-0.1340140093722013,-6.766640581190586e-10,1.158696250058711e-09,5.129550117999315e-10,6.010816844259637e-15,-9.381384558082573e-15,-3.33066907387547e-15,0,0
412.8,2200,122.0745851832555,1400,285.3319071985815,1278734.610772245,0.04998182679944647,24.97696073348331,1419.740237901513,800,283.9739810732174,1130900.253850062,0.04973031654657833,24.85488560210656,1297.665652718257,0.4998182679944647,0.4973031654657832,0.0004,0.0007813252217460595,0.0004882983407330221,-0.1347169982572147,-7.566995918750763e-10,9.458744898438454e-10,4.420144250616431e-10,4.147723831060546e-15,-8.881784197001252e-15,-4.690692279041286e-15,0,0
415.2,2200,122.3163182242517,1400,285.3360997403068,1279162.919366982,0.04998142461128897,24.97674765402122,1420.132262293898,800,283.9757208353267,1131049.71357194,0.04972891733589916,24.854182056445,1297.815944069647,0.4998142461128897,0.4972891733589916,0.0004,0.0007825275525571723,0.000489265272897007,-0.135420543918773,-6.184563972055912e-10,1.198714016936719e-09,6.020854925736785e-10,6.994405055138486e-15,-4.996003610813204e-15,1.998401444325282e-15,0,0
417.6,2200,122.5542072874575,1400,285.3402379491413,1279585.410309967,0.0499810175128577,24.97653227246061,1420.519299650224,800,283.9774471901286,1131197.738696555,0.04972751691560783,24.85347793821095,1297.965092362766,0.499810175128577,0.4972751691560783,0.0004,0.0007837207389021278,0.0004902168291498301,-0.1361246621528203,-5.420588422566652e-10,9.204086381942034e-10,4.074536263942719e-10,1.226449497515603e-14,-7.799316747991725e-15,4.524158825347513e-15,0,0
420,2200,122.7883586814041,1400,285.3443226840425,1280002.175493979,0.04998060558151014,24.97631462518796,1420.901426700343,800,283.9791597993624,1131344.29341435,0.04972611525570184,24.85277323325527,1298.113068018939,0.4998060558151014,0.4972611525570184,0.0004,0.00078490454415151,0.0004911534347256165,-0.1368293671085041,-2.546585164964199e-10,1.067746779881418e-09,8.421920938417315e-10,6.621439507803473e-15,-8.631984016460592e-15,-1.970645868709653e-15,0,0
422.4,2200,123.0188735206634,1400,285.3483547805278,1280413.304307218,0.04998018889249674,24.97609474759734,1421.278718101993,800,283.9808583609969,1131489.345767,0.04972471232940821,24.85206792895488,1298.25984458133,0.4998018889249674,0.4972471232940821,0.0004,0.0007860787566506405,0.0004920754940826536,-0.1375346714088863,-4.984030965715647e-10,1.198714016936719e-09,7.275957614183426e-10,1.056620069217473e-14,-5.967448757360216e-15,4.579669976578771e-15,0,0
424.8,2200,123.2458480087773,1400,285.3523350516988,1280818.883742746,0.04997976751905274,24.9758726741337,1421.651246531912,800,283.98254260699,1131632.867409071,0.04972330811298352,24.85136201411835,1298.405398523134,0.4997976751905274,0.4972330811298352,0.0004,0.0007872431881850752,0.0004929833920351092,-0.1382405862454164,-2.473825588822365e-10,7.98536348156631e-10,5.820766091346741e-10,1.51909734791289e-14,-7.049916206369744e-15,8.187894806610529e-15,0,0
427.2,2200,123.469373750148,1400,285.3562642893618,1281218.998518119,0.04997934153249931,24.97564843834031,1422.019082785998,800,283.9842123008201,1131774.833345474,0.04972190258549423,24.85065547888179,1298.54970903585,0.4997934153249931,0.4972190258549423,0.0004,0.0007883976722868028,0.0004938774950005918,-0.13894712148198,-5.238689482212067e-10,9.094947017729282e-10,1.818989403545856e-10,1.105192326544824e-14,-3.247402347028583e-15,7.854827899222983e-15,0,0
429.6,2200,123.6895380423553,1400,285.3601432650811,1281613.731187978,0.04997891100233828,24.97542207290342,1422.382295873502,800,283.9858672351771,1131915.221685586,0.04972049572861003,24.84994831461138,1298.692757831147,0.4997891100233828,0.4972049572861003,0.0004,0.0007895420626491741,0.000494758152169421,-0.1396542857523926,-3.41970007866621e-10,7.248672773130238e-10,4.147295840084553e-10,1.098947322031307e-14,-6.966649479522857e-15,4.107825191113079e-15,0,0
432,2200,123.9064241247715,1400,285.3639727310835,1282003.162240627,0.04997847599633341,24.9751936096905,1422.740953097619,800,283.9875072300013,1132054.013435116,0.04971908752642987,24.84924051382092,1298.834528972848,0.499784759963334,0.4971908752642987,0.0004,0.0007906762317827815,0.0004956256964990861,-0.1403620865428543,-4.401954356580973e-10,9.149516699835658e-10,7.34871719032526e-10,1.135029570331625e-14,-1.304512053934559e-15,1.00752739484733e-14,0,0
434.4,2200,124.1201114204491,1400,285.3677534211404,1282387.370192314,0.04997803658058993,24.9749630797876,1423.095120134065,800,283.9891321305814,1132191.192293277,0.0497176779653115,24.84853207009137,1298.975008713616,0.4997803658058992,0.497176779653115,0.0004,0.0007918000697089264,0.0004964804456817965,-0.1410705302724047,-1.382431946694851e-10,1.235093805007637e-09,1.120497472584248e-09,8.220854552654089e-15,-4.912736883966318e-15,3.386180225106727e-15,0,0
436.8,2200,124.3306757722446,1400,285.3714860514282,1282766.431679095,0.04997759281963193,24.97473051353583,1423.444861107957,800,283.990741805699,1132326.744455663,0.04971626703370657,24.84782297799278,1299.114185335713,0.4997759281963193,0.4971626703370656,0.0004,0.0007929134826857025,0.0004973227030889784,-0.1417796223709935,-4.729372449219227e-11,8.558345143683255e-10,1.073203748092055e-09,1.298093577073445e-14,-4.829470157119431e-15,8.187894806610529e-15,0,0
439.2,2200,124.5381896664048,1400,285.3751713213458,1283140.421544272,0.04997714477647584,24.97449594056592,1423.790238666746,800,283.9923361458722,1132460.658427532,0.04971485472200377,24.84711323301023,1299.252049000341,0.4997714477647583,0.4971485472200377,0.0004,0.0007940163920027298,0.0004981527586656193,-0.1424893673535372,-2.437445800751448e-10,8.130882633849978e-10,5.966285243630409e-10,9.978129433818594e-15,-4.440892098500626e-15,5.551115123125783e-15,0,0
441.6,2200,124.7427224127616,1400,285.3788099141865,1283509.412909967,0.04997669251269093,24.97425938982667,1424.131314039814,800,283.9939150619526,1132592.924874314,0.04971344102240373,24.84640283148462,1299.388591627053,0.4997669251269093,0.4971344102240373,0.0004,0.0007951087330164209,0.0004989708896510465,-0.1431997688791462,-1.382431946694851e-10,5.338733899407089e-10,1.928128767758608e-10,9.461181837977506e-15,3.608224830031759e-16,9.880984919163893e-15,0,0
